"","county","party","race","hisp","gender","age","total_voters","freq"
"34824","RICHMOND","LIB","W","NL","F","41-65",2,5080
"34825","RICHMOND","LIB","W","NL","F","66+",3,2718
"34826","RICHMOND","LIB","W","NL","M","18-25",8,1226
"34827","RICHMOND","LIB","W","NL","M","26-40",10,2391
"34828","RICHMOND","LIB","W","NL","M","41-65",6,4958
"34829","RICHMOND","LIB","W","NL","M","66+",2,1990
"34830","RICHMOND","LIB","W","NL","U","18-25",1,NA
"34831","RICHMOND","LIB","W","UN","F","18-25",1,NA
"34832","RICHMOND","LIB","W","UN","F","26-40",2,NA
"34833","RICHMOND","LIB","W","UN","F","41-65",2,NA
"34834","RICHMOND","LIB","W","UN","M","26-40",2,NA
"34835","RICHMOND","LIB","W","UN","M","66+",1,NA
"34836","RICHMOND","LIB","W","UN","U","41-65",1,NA
"34837","RICHMOND","REP","A","NL","F","18-25",1,16
"34838","RICHMOND","REP","A","NL","F","26-40",1,46
"34839","RICHMOND","REP","A","NL","F","41-65",1,71
"34840","RICHMOND","REP","A","NL","F","66+",2,23
"34841","RICHMOND","REP","A","NL","M","18-25",3,38
"34842","RICHMOND","REP","A","NL","M","26-40",3,45
"34843","RICHMOND","REP","A","NL","M","41-65",4,74
"34844","RICHMOND","REP","A","NL","M","66+",1,15
"34845","RICHMOND","REP","A","UN","F","41-65",2,NA
"34846","RICHMOND","REP","A","UN","M","26-40",2,NA
"34847","RICHMOND","REP","A","UN","M","41-65",2,NA
"34848","RICHMOND","REP","A","UN","M","66+",1,NA
"34849","RICHMOND","REP","A","UN","U","41-65",1,NA
"34850","RICHMOND","REP","B","NL","F","18-25",23,759
"34851","RICHMOND","REP","B","NL","F","26-40",22,1377
"34852","RICHMOND","REP","B","NL","F","41-65",37,2430
"34853","RICHMOND","REP","B","NL","F","66+",8,821
"34854","RICHMOND","REP","B","NL","M","18-25",18,983
"34855","RICHMOND","REP","B","NL","M","26-40",23,1272
"34856","RICHMOND","REP","B","NL","M","41-65",49,2076
"34857","RICHMOND","REP","B","NL","M","66+",9,533
"34858","RICHMOND","REP","B","UN","F","18-25",4,NA
"34859","RICHMOND","REP","B","UN","F","26-40",7,NA
"34860","RICHMOND","REP","B","UN","F","41-65",4,NA
"34861","RICHMOND","REP","B","UN","F","66+",2,NA
"34862","RICHMOND","REP","B","UN","M","18-25",3,NA
"34863","RICHMOND","REP","B","UN","M","26-40",3,NA
"34864","RICHMOND","REP","B","UN","M","41-65",4,NA
"34865","RICHMOND","REP","B","UN","M","66+",2,NA
"34866","RICHMOND","REP","I","HL","M","18-25",1,11
"34867","RICHMOND","REP","I","NL","F","18-25",8,76
"34868","RICHMOND","REP","I","NL","F","26-40",4,102
"34869","RICHMOND","REP","I","NL","F","41-65",14,167
"34870","RICHMOND","REP","I","NL","F","66+",5,37
"34871","RICHMOND","REP","I","NL","M","18-25",8,75
"34872","RICHMOND","REP","I","NL","M","26-40",6,107
"34873","RICHMOND","REP","I","NL","M","41-65",20,153
"34874","RICHMOND","REP","I","NL","M","66+",6,28
"34875","RICHMOND","REP","I","UN","F","18-25",2,NA
"34876","RICHMOND","REP","I","UN","F","26-40",6,NA
"34877","RICHMOND","REP","I","UN","F","41-65",5,NA
"34878","RICHMOND","REP","I","UN","M","26-40",3,NA
"34879","RICHMOND","REP","I","UN","M","41-65",5,NA
"34880","RICHMOND","REP","I","UN","M","66+",2,NA
"34881","RICHMOND","REP","I","UN","U","26-40",1,NA
"34882","RICHMOND","REP","M","HL","F","41-65",1,14
"34883","RICHMOND","REP","M","HL","M","26-40",1,11
"34884","RICHMOND","REP","M","NL","F","26-40",1,69
"34885","RICHMOND","REP","M","NL","M","18-25",2,27
"34886","RICHMOND","REP","M","NL","M","26-40",1,46
"34887","RICHMOND","REP","M","NL","M","41-65",1,77
"34888","RICHMOND","REP","M","UN","F","26-40",1,NA
"34889","RICHMOND","REP","M","UN","M","18-25",1,NA
"34890","RICHMOND","REP","O","HL","F","18-25",1,92
"34891","RICHMOND","REP","O","HL","F","26-40",2,222
"34892","RICHMOND","REP","O","HL","F","41-65",5,84
"34893","RICHMOND","REP","O","HL","F","66+",2,7
"34894","RICHMOND","REP","O","HL","M","18-25",7,138
"34895","RICHMOND","REP","O","HL","M","26-40",6,293
"34896","RICHMOND","REP","O","HL","M","41-65",6,144
"34897","RICHMOND","REP","O","NL","F","18-25",2,7
"34898","RICHMOND","REP","O","NL","F","26-40",2,7
"34899","RICHMOND","REP","O","NL","F","41-65",10,7
"34900","RICHMOND","REP","O","NL","F","66+",1,0
"34901","RICHMOND","REP","O","NL","M","18-25",4,4
"34902","RICHMOND","REP","O","NL","M","26-40",5,5
"34903","RICHMOND","REP","O","NL","M","41-65",9,2
"34904","RICHMOND","REP","O","NL","M","66+",6,0
"34905","RICHMOND","REP","O","UN","F","26-40",1,NA
"34906","RICHMOND","REP","O","UN","M","18-25",1,NA
"34907","RICHMOND","REP","U","HL","F","18-25",2,NA
"34908","RICHMOND","REP","U","HL","F","41-65",2,NA
"34909","RICHMOND","REP","U","HL","M","41-65",2,NA
"34910","RICHMOND","REP","U","NL","F","18-25",1,NA
"34911","RICHMOND","REP","U","NL","F","26-40",2,NA
"34912","RICHMOND","REP","U","NL","F","41-65",2,NA
"34913","RICHMOND","REP","U","NL","M","26-40",2,NA
"34914","RICHMOND","REP","U","NL","M","41-65",3,NA
"34915","RICHMOND","REP","U","NL","M","66+",1,NA
"34916","RICHMOND","REP","U","UN","F","18-25",1,NA
"34917","RICHMOND","REP","U","UN","F","26-40",6,NA
"34918","RICHMOND","REP","U","UN","F","41-65",4,NA
"34919","RICHMOND","REP","U","UN","F","66+",6,NA
"34920","RICHMOND","REP","U","UN","M","18-25",1,NA
"34921","RICHMOND","REP","U","UN","M","26-40",1,NA
"34922","RICHMOND","REP","U","UN","M","41-65",8,NA
"34923","RICHMOND","REP","U","UN","M","66+",4,NA
"34924","RICHMOND","REP","U","UN","U","18-25",1,NA
"34925","RICHMOND","REP","U","UN","U","26-40",1,NA
"34926","RICHMOND","REP","U","UN","U","41-65",4,NA
"34927","RICHMOND","REP","U","UN","U","66+",3,NA
"34928","RICHMOND","REP","W","HL","F","18-25",1,38
"34929","RICHMOND","REP","W","HL","F","26-40",1,68
"34930","RICHMOND","REP","W","HL","F","41-65",1,59
"34931","RICHMOND","REP","W","HL","F","66+",1,10
"34932","RICHMOND","REP","W","HL","M","18-25",2,76
"34933","RICHMOND","REP","W","HL","M","26-40",4,131
"34934","RICHMOND","REP","W","HL","M","41-65",3,71
"34935","RICHMOND","REP","W","HL","M","66+",1,9
"34936","RICHMOND","REP","W","HL","U","41-65",1,NA
"34937","RICHMOND","REP","W","NL","F","18-25",230,1150
"34938","RICHMOND","REP","W","NL","F","26-40",486,2365
"34939","RICHMOND","REP","W","NL","F","41-65",1104,5080
"34940","RICHMOND","REP","W","NL","F","66+",481,2718
"34941","RICHMOND","REP","W","NL","M","18-25",261,1226
"34942","RICHMOND","REP","W","NL","M","26-40",493,2391
"34943","RICHMOND","REP","W","NL","M","41-65",1184,4958
"34944","RICHMOND","REP","W","NL","M","66+",418,1990
"34945","RICHMOND","REP","W","NL","U","18-25",3,NA
"34946","RICHMOND","REP","W","NL","U","26-40",1,NA
"34947","RICHMOND","REP","W","NL","U","41-65",2,NA
"34948","RICHMOND","REP","W","UN","F","18-25",26,NA
"34949","RICHMOND","REP","W","UN","F","26-40",92,NA
"34950","RICHMOND","REP","W","UN","F","41-65",126,NA
"34951","RICHMOND","REP","W","UN","F","66+",60,NA
"34952","RICHMOND","REP","W","UN","M","18-25",34,NA
"34953","RICHMOND","REP","W","UN","M","26-40",93,NA
"34954","RICHMOND","REP","W","UN","M","41-65",106,NA
"34955","RICHMOND","REP","W","UN","M","66+",55,NA
"34956","RICHMOND","REP","W","UN","U","18-25",1,NA
"34957","RICHMOND","REP","W","UN","U","26-40",5,NA
"34958","RICHMOND","REP","W","UN","U","41-65",9,NA
"34959","RICHMOND","REP","W","UN","U","66+",1,NA
"34960","RICHMOND","UNA","A","NL","F","18-25",4,16
"34961","RICHMOND","UNA","A","NL","F","26-40",5,46
"34962","RICHMOND","UNA","A","NL","F","41-65",10,71
"34963","RICHMOND","UNA","A","NL","F","66+",1,23
"34964","RICHMOND","UNA","A","NL","M","18-25",8,38
"34965","RICHMOND","UNA","A","NL","M","26-40",9,45
"34966","RICHMOND","UNA","A","NL","M","41-65",5,74
"34967","RICHMOND","UNA","A","NL","M","66+",1,15
"34968","RICHMOND","UNA","A","UN","F","26-40",7,NA
"34969","RICHMOND","UNA","A","UN","M","26-40",2,NA
"34970","RICHMOND","UNA","A","UN","M","41-65",4,NA
"34971","RICHMOND","UNA","A","UN","M","66+",2,NA
"34972","RICHMOND","UNA","B","HL","F","18-25",1,5
"34973","RICHMOND","UNA","B","HL","F","41-65",1,8
"34974","RICHMOND","UNA","B","HL","M","26-40",1,12
"34975","RICHMOND","UNA","B","NL","F","18-25",119,759
"34976","RICHMOND","UNA","B","NL","F","26-40",158,1377
"34977","RICHMOND","UNA","B","NL","F","41-65",147,2430
"34978","RICHMOND","UNA","B","NL","F","66+",20,821
"34979","RICHMOND","UNA","B","NL","M","18-25",140,983
"34980","RICHMOND","UNA","B","NL","M","26-40",150,1272
"34981","RICHMOND","UNA","B","NL","M","41-65",155,2076
"34982","RICHMOND","UNA","B","NL","M","66+",25,533
"34983","RICHMOND","UNA","B","NL","U","18-25",1,NA
"34984","RICHMOND","UNA","B","NL","U","41-65",1,NA
"34985","RICHMOND","UNA","B","UN","F","18-25",37,NA
"34986","RICHMOND","UNA","B","UN","F","26-40",50,NA
"34987","RICHMOND","UNA","B","UN","F","41-65",35,NA
"34988","RICHMOND","UNA","B","UN","F","66+",3,NA
"34989","RICHMOND","UNA","B","UN","M","18-25",19,NA
"34990","RICHMOND","UNA","B","UN","M","26-40",32,NA
"34991","RICHMOND","UNA","B","UN","M","41-65",40,NA
"34992","RICHMOND","UNA","B","UN","M","66+",4,NA
"34993","RICHMOND","UNA","B","UN","U","18-25",2,NA
"34994","RICHMOND","UNA","B","UN","U","26-40",4,NA
"34995","RICHMOND","UNA","B","UN","U","41-65",3,NA
"34996","RICHMOND","UNA","I","HL","F","18-25",1,6
"34997","RICHMOND","UNA","I","NL","F","18-25",13,76
"34998","RICHMOND","UNA","I","NL","F","26-40",22,102
"34999","RICHMOND","UNA","I","NL","F","41-65",31,167
"35000","RICHMOND","UNA","I","NL","F","66+",5,37
"35001","RICHMOND","UNA","I","NL","M","18-25",23,75
"35002","RICHMOND","UNA","I","NL","M","26-40",26,107
"35003","RICHMOND","UNA","I","NL","M","41-65",15,153
"35004","RICHMOND","UNA","I","NL","M","66+",1,28
"35005","RICHMOND","UNA","I","UN","F","18-25",5,NA
"35006","RICHMOND","UNA","I","UN","F","26-40",3,NA
"35007","RICHMOND","UNA","I","UN","F","41-65",5,NA
"35008","RICHMOND","UNA","I","UN","F","66+",3,NA
"35009","RICHMOND","UNA","I","UN","M","18-25",3,NA
"35010","RICHMOND","UNA","I","UN","M","26-40",6,NA
"35011","RICHMOND","UNA","I","UN","M","41-65",1,NA
"35012","RICHMOND","UNA","I","UN","M","66+",1,NA
"35013","RICHMOND","UNA","I","UN","U","18-25",1,NA
"35014","RICHMOND","UNA","I","UN","U","26-40",1,NA
"35015","RICHMOND","UNA","M","HL","F","18-25",1,9
"35016","RICHMOND","UNA","M","HL","F","26-40",1,13
"35017","RICHMOND","UNA","M","HL","F","41-65",1,14
"35018","RICHMOND","UNA","M","NL","F","18-25",7,51
"35019","RICHMOND","UNA","M","NL","F","26-40",1,69
"35020","RICHMOND","UNA","M","NL","F","41-65",1,84
"35021","RICHMOND","UNA","M","NL","M","18-25",3,27
"35022","RICHMOND","UNA","M","NL","M","26-40",3,46
"35023","RICHMOND","UNA","M","NL","M","41-65",2,77
"35024","RICHMOND","UNA","M","NL","M","66+",1,16
"35025","RICHMOND","UNA","M","NL","U","18-25",1,NA
"35026","RICHMOND","UNA","M","UN","F","18-25",2,NA
"35027","RICHMOND","UNA","M","UN","F","26-40",1,NA
"35028","RICHMOND","UNA","M","UN","M","18-25",1,NA
"35029","RICHMOND","UNA","M","UN","M","26-40",5,NA
"35030","RICHMOND","UNA","M","UN","M","41-65",2,NA
"35031","RICHMOND","UNA","M","UN","U","18-25",1,NA
"35032","RICHMOND","UNA","M","UN","U","26-40",1,NA
"35033","RICHMOND","UNA","O","HL","F","18-25",23,92
"35034","RICHMOND","UNA","O","HL","F","26-40",17,222
"35035","RICHMOND","UNA","O","HL","F","41-65",8,84
"35036","RICHMOND","UNA","O","HL","F","66+",1,7
"35037","RICHMOND","UNA","O","HL","M","18-25",18,138
"35038","RICHMOND","UNA","O","HL","M","26-40",9,293
"35039","RICHMOND","UNA","O","HL","M","41-65",10,144
"35040","RICHMOND","UNA","O","HL","M","66+",3,11
"35041","RICHMOND","UNA","O","HL","U","18-25",1,NA
"35042","RICHMOND","UNA","O","NL","F","18-25",9,7
"35043","RICHMOND","UNA","O","NL","F","26-40",10,7
"35044","RICHMOND","UNA","O","NL","F","41-65",17,7
"35045","RICHMOND","UNA","O","NL","F","66+",1,0
"35046","RICHMOND","UNA","O","NL","M","18-25",17,4
"35047","RICHMOND","UNA","O","NL","M","26-40",12,5
"35048","RICHMOND","UNA","O","NL","M","41-65",11,2
"35049","RICHMOND","UNA","O","NL","M","66+",4,0
"35050","RICHMOND","UNA","O","UN","F","18-25",2,NA
"35051","RICHMOND","UNA","O","UN","F","26-40",2,NA
"35052","RICHMOND","UNA","O","UN","F","66+",1,NA
"35053","RICHMOND","UNA","O","UN","M","18-25",3,NA
"35054","RICHMOND","UNA","O","UN","M","26-40",2,NA
"35055","RICHMOND","UNA","O","UN","M","41-65",3,NA
"35056","RICHMOND","UNA","O","UN","U","66+",1,NA
"35057","RICHMOND","UNA","U","HL","F","18-25",4,NA
"35058","RICHMOND","UNA","U","HL","F","26-40",4,NA
"35059","RICHMOND","UNA","U","HL","F","41-65",2,NA
"35060","RICHMOND","UNA","U","HL","M","18-25",1,NA
"35061","RICHMOND","UNA","U","HL","U","18-25",1,NA
"35062","RICHMOND","UNA","U","HL","U","41-65",1,NA
"35063","RICHMOND","UNA","U","NL","F","26-40",5,NA
"35064","RICHMOND","UNA","U","NL","F","41-65",5,NA
"35065","RICHMOND","UNA","U","NL","F","66+",1,NA
"35066","RICHMOND","UNA","U","NL","M","18-25",2,NA
"35067","RICHMOND","UNA","U","NL","M","41-65",3,NA
"35068","RICHMOND","UNA","U","UN","F","18-25",16,NA
"35069","RICHMOND","UNA","U","UN","F","26-40",13,NA
"35070","RICHMOND","UNA","U","UN","F","41-65",12,NA
"35071","RICHMOND","UNA","U","UN","F","66+",6,NA
"35072","RICHMOND","UNA","U","UN","M","18-25",7,NA
"35073","RICHMOND","UNA","U","UN","M","26-40",14,NA
"35074","RICHMOND","UNA","U","UN","M","41-65",13,NA
"35075","RICHMOND","UNA","U","UN","M","66+",3,NA
"35076","RICHMOND","UNA","U","UN","U","18-25",51,NA
"35077","RICHMOND","UNA","U","UN","U","26-40",47,NA
"35078","RICHMOND","UNA","U","UN","U","41-65",37,NA
"35079","RICHMOND","UNA","U","UN","U","66+",11,NA
"35080","RICHMOND","UNA","W","HL","F","18-25",4,38
"35081","RICHMOND","UNA","W","HL","F","26-40",5,68
"35082","RICHMOND","UNA","W","HL","F","41-65",4,59
"35083","RICHMOND","UNA","W","HL","M","26-40",1,131
"35084","RICHMOND","UNA","W","HL","M","41-65",4,71
"35085","RICHMOND","UNA","W","NL","F","18-25",368,1150
"35086","RICHMOND","UNA","W","NL","F","26-40",726,2365
"35087","RICHMOND","UNA","W","NL","F","41-65",1023,5080
"35088","RICHMOND","UNA","W","NL","F","66+",404,2718
"35089","RICHMOND","UNA","W","NL","M","18-25",375,1226
"35090","RICHMOND","UNA","W","NL","M","26-40",634,2391
"35091","RICHMOND","UNA","W","NL","M","41-65",1040,4958
"35092","RICHMOND","UNA","W","NL","M","66+",359,1990
"35093","RICHMOND","UNA","W","NL","U","18-25",1,NA
"35094","RICHMOND","UNA","W","NL","U","26-40",2,NA
"35095","RICHMOND","UNA","W","NL","U","41-65",2,NA
"35096","RICHMOND","UNA","W","UN","F","18-25",59,NA
"35097","RICHMOND","UNA","W","UN","F","26-40",128,NA
"35098","RICHMOND","UNA","W","UN","F","41-65",120,NA
"35099","RICHMOND","UNA","W","UN","F","66+",44,NA
"35100","RICHMOND","UNA","W","UN","M","18-25",43,NA
"35101","RICHMOND","UNA","W","UN","M","26-40",78,NA
"35102","RICHMOND","UNA","W","UN","M","41-65",113,NA
"35103","RICHMOND","UNA","W","UN","M","66+",35,NA
"35104","RICHMOND","UNA","W","UN","U","18-25",5,NA
"35105","RICHMOND","UNA","W","UN","U","26-40",4,NA
"35106","RICHMOND","UNA","W","UN","U","41-65",3,NA
"35107","RICHMOND","UNA","W","UN","U","66+",3,NA
"35108","ROBESON","DEM","A","HL","F","66+",1,0
"35109","ROBESON","DEM","A","NL","F","18-25",4,102
"35110","ROBESON","DEM","A","NL","F","26-40",17,107
"35111","ROBESON","DEM","A","NL","F","41-65",13,118
"35112","ROBESON","DEM","A","NL","F","66+",5,31
"35113","ROBESON","DEM","A","NL","M","18-25",7,112
"35114","ROBESON","DEM","A","NL","M","26-40",18,136
"35115","ROBESON","DEM","A","NL","M","41-65",24,134
"35116","ROBESON","DEM","A","NL","M","66+",6,15
"35117","ROBESON","DEM","A","UN","F","41-65",1,NA
"35118","ROBESON","DEM","A","UN","F","66+",1,NA
"35119","ROBESON","DEM","A","UN","M","18-25",1,NA
"35120","ROBESON","DEM","A","UN","M","26-40",3,NA
"35121","ROBESON","DEM","A","UN","M","41-65",2,NA
"35122","ROBESON","DEM","B","HL","F","18-25",2,29
"35123","ROBESON","DEM","B","HL","F","26-40",4,24
"35124","ROBESON","DEM","B","HL","F","41-65",5,28
"35125","ROBESON","DEM","B","HL","F","66+",1,5
"35126","ROBESON","DEM","B","HL","M","26-40",4,30
"35127","ROBESON","DEM","B","HL","M","41-65",1,18
"35128","ROBESON","DEM","B","NL","F","18-25",1286,2290
"35129","ROBESON","DEM","B","NL","F","26-40",2512,3080
"35130","ROBESON","DEM","B","NL","F","41-65",4459,5358
"35131","ROBESON","DEM","B","NL","F","66+",2022,1885
"35132","ROBESON","DEM","B","NL","M","18-25",1019,2256
"35133","ROBESON","DEM","B","NL","M","26-40",1761,2776
"35134","ROBESON","DEM","B","NL","M","41-65",3331,4652
"35135","ROBESON","DEM","B","NL","M","66+",1256,1163
"35136","ROBESON","DEM","B","NL","U","18-25",6,NA
"35137","ROBESON","DEM","B","NL","U","26-40",10,NA
"35138","ROBESON","DEM","B","NL","U","41-65",13,NA
"35139","ROBESON","DEM","B","NL","U","66+",1,NA
"35140","ROBESON","DEM","B","UN","F","18-25",40,NA
"35141","ROBESON","DEM","B","UN","F","26-40",188,NA
"35142","ROBESON","DEM","B","UN","F","41-65",213,NA
"35143","ROBESON","DEM","B","UN","F","66+",77,NA
"35144","ROBESON","DEM","B","UN","M","18-25",27,NA
"35145","ROBESON","DEM","B","UN","M","26-40",180,NA
"35146","ROBESON","DEM","B","UN","M","41-65",217,NA
"35147","ROBESON","DEM","B","UN","M","66+",61,NA
"35148","ROBESON","DEM","B","UN","U","18-25",6,NA
"35149","ROBESON","DEM","B","UN","U","26-40",11,NA
"35150","ROBESON","DEM","B","UN","U","41-65",6,NA
"35151","ROBESON","DEM","B","UN","U","66+",1,NA
"35152","ROBESON","DEM","I","HL","F","18-25",3,47
"35153","ROBESON","DEM","I","HL","M","18-25",3,45
"35154","ROBESON","DEM","I","HL","M","26-40",1,83
"35155","ROBESON","DEM","I","NL","F","18-25",846,2994
"35156","ROBESON","DEM","I","NL","F","26-40",2524,5592
"35157","ROBESON","DEM","I","NL","F","41-65",5128,8174
"35158","ROBESON","DEM","I","NL","F","66+",2201,2542
"35159","ROBESON","DEM","I","NL","M","18-25",713,2801
"35160","ROBESON","DEM","I","NL","M","26-40",1579,4723
"35161","ROBESON","DEM","I","NL","M","41-65",3597,7529
"35162","ROBESON","DEM","I","NL","M","66+",1632,1787
"35163","ROBESON","DEM","I","NL","U","18-25",2,NA
"35164","ROBESON","DEM","I","NL","U","26-40",5,NA
"35165","ROBESON","DEM","I","NL","U","41-65",6,NA
"35166","ROBESON","DEM","I","NL","U","66+",1,NA
"35167","ROBESON","DEM","I","UN","F","18-25",26,NA
"35168","ROBESON","DEM","I","UN","F","26-40",165,NA
"35169","ROBESON","DEM","I","UN","F","41-65",229,NA
"35170","ROBESON","DEM","I","UN","F","66+",103,NA
"35171","ROBESON","DEM","I","UN","M","18-25",18,NA
"35172","ROBESON","DEM","I","UN","M","26-40",113,NA
"35173","ROBESON","DEM","I","UN","M","41-65",151,NA
"35174","ROBESON","DEM","I","UN","M","66+",78,NA
"35175","ROBESON","DEM","I","UN","U","18-25",2,NA
"35176","ROBESON","DEM","I","UN","U","26-40",4,NA
"35177","ROBESON","DEM","I","UN","U","41-65",6,NA
"35178","ROBESON","DEM","M","HL","F","18-25",8,50
"35179","ROBESON","DEM","M","HL","F","26-40",6,87
"35180","ROBESON","DEM","M","HL","F","41-65",1,37
"35181","ROBESON","DEM","M","HL","M","18-25",11,39
"35182","ROBESON","DEM","M","HL","M","26-40",2,102
"35183","ROBESON","DEM","M","HL","M","41-65",3,50
"35184","ROBESON","DEM","M","NL","F","18-25",42,209
"35185","ROBESON","DEM","M","NL","F","26-40",47,189
"35186","ROBESON","DEM","M","NL","F","41-65",27,216
"35187","ROBESON","DEM","M","NL","F","66+",2,52
"35188","ROBESON","DEM","M","NL","M","18-25",29,185
"35189","ROBESON","DEM","M","NL","M","26-40",40,142
"35190","ROBESON","DEM","M","NL","M","41-65",20,185
"35191","ROBESON","DEM","M","NL","M","66+",2,38
"35192","ROBESON","DEM","M","UN","F","18-25",1,NA
"35193","ROBESON","DEM","M","UN","F","26-40",8,NA
"35194","ROBESON","DEM","M","UN","F","41-65",3,NA
"35195","ROBESON","DEM","M","UN","F","66+",1,NA
"35196","ROBESON","DEM","M","UN","M","18-25",1,NA
"35197","ROBESON","DEM","M","UN","M","26-40",4,NA
"35198","ROBESON","DEM","M","UN","M","41-65",3,NA
"35199","ROBESON","DEM","O","HL","F","18-25",61,443
"35200","ROBESON","DEM","O","HL","F","26-40",71,823
"35201","ROBESON","DEM","O","HL","F","41-65",53,321
"35202","ROBESON","DEM","O","HL","F","66+",10,32
"35203","ROBESON","DEM","O","HL","M","18-25",41,667
"35204","ROBESON","DEM","O","HL","M","26-40",50,1240
"35205","ROBESON","DEM","O","HL","M","41-65",47,502
"35206","ROBESON","DEM","O","HL","M","66+",13,46
"35207","ROBESON","DEM","O","HL","U","18-25",1,NA
"35208","ROBESON","DEM","O","NL","F","18-25",46,21
"35209","ROBESON","DEM","O","NL","F","26-40",57,14
"35210","ROBESON","DEM","O","NL","F","41-65",63,32
"35211","ROBESON","DEM","O","NL","F","66+",33,6
"35212","ROBESON","DEM","O","NL","M","18-25",44,14
"35213","ROBESON","DEM","O","NL","M","26-40",48,21
"35214","ROBESON","DEM","O","NL","M","41-65",79,25
"35215","ROBESON","DEM","O","NL","M","66+",25,10
"35216","ROBESON","DEM","O","NL","U","26-40",1,NA
"35217","ROBESON","DEM","O","UN","F","18-25",2,NA
"35218","ROBESON","DEM","O","UN","F","26-40",6,NA
"35219","ROBESON","DEM","O","UN","F","41-65",5,NA
"35220","ROBESON","DEM","O","UN","F","66+",1,NA
"35221","ROBESON","DEM","O","UN","M","18-25",1,NA
"35222","ROBESON","DEM","O","UN","M","26-40",5,NA
"35223","ROBESON","DEM","O","UN","M","41-65",4,NA
"35224","ROBESON","DEM","O","UN","M","66+",1,NA
"35225","ROBESON","DEM","O","UN","U","18-25",1,NA
"35226","ROBESON","DEM","U","HL","F","18-25",4,NA
"35227","ROBESON","DEM","U","HL","F","26-40",4,NA
"35228","ROBESON","DEM","U","HL","F","41-65",3,NA
"35229","ROBESON","DEM","U","HL","M","18-25",6,NA
"35230","ROBESON","DEM","U","HL","M","26-40",5,NA
"35231","ROBESON","DEM","U","HL","M","41-65",11,NA
"35232","ROBESON","DEM","U","HL","M","66+",2,NA
"35233","ROBESON","DEM","U","HL","U","18-25",2,NA
"35234","ROBESON","DEM","U","NL","F","18-25",35,NA
"35235","ROBESON","DEM","U","NL","F","26-40",57,NA
"35236","ROBESON","DEM","U","NL","F","41-65",73,NA
"35237","ROBESON","DEM","U","NL","F","66+",32,NA
"35238","ROBESON","DEM","U","NL","M","18-25",17,NA
"35239","ROBESON","DEM","U","NL","M","26-40",50,NA
"35240","ROBESON","DEM","U","NL","M","41-65",67,NA
"35241","ROBESON","DEM","U","NL","M","66+",20,NA
"35242","ROBESON","DEM","U","NL","U","18-25",3,NA
"35243","ROBESON","DEM","U","NL","U","26-40",12,NA
"35244","ROBESON","DEM","U","NL","U","41-65",10,NA
"35245","ROBESON","DEM","U","NL","U","66+",1,NA
"35246","ROBESON","DEM","U","UN","F","18-25",6,NA
"35247","ROBESON","DEM","U","UN","F","26-40",13,NA
"35248","ROBESON","DEM","U","UN","F","41-65",15,NA
"35249","ROBESON","DEM","U","UN","F","66+",13,NA
